:START_ID,:END_ID,:TYPE
2418,189,1
2418,2305,1
2418,2926,1
2418,3626,1
2322,738,1
925,2840,1
925,781,1
124,2032,1
753,2797,1
753,982,1
753,2019,1
753,20,1
2513,692,1
2744,3737,1
2744,2896,1
2744,1254,1
2744,15,1
2507,10,1
2507,921,1
2507,430,1
324,2941,1
1147,949,1
1457,466,1
1457,3032,1
1877,1315,1
2994,743,1
2994,704,1
2994,3219,1
1058,218,1
3541,330,1
3541,2923,1
3541,315,1
330,455,1
3660,272,1
825,1254,1
2204,3375,1
2204,2435,1
3349,3626,1
2790,249,1
692,3848,1
1538,2871,1
1538,15,1
3463,743,1
809,1600,1
2260,1406,1
3800,287,1
2467,2765,1
2467,2082,1
2467,3014,1
2467,94,1
3706,1600,1
2819,2371,1
3383,2185,1
3383,2177,1
3383,2962,1
2564,781,1
1813,2032,1
1813,2545,1
2826,2724,1
2826,308,1
1240,190,1
1240,743,1
3868,3794,1
3868,1600,1
2209,2080,1
2505,252,1
2397,778,1
2397,332,1
1941,315,1
1750,1098,1
1750,781,1
1859,1600,1
1820,2467,1
1256,2908,1
1256,2152,1
1256,308,1
2845,2060,1
2845,2840,1
2825,517,1
2825,481,1
3335,1600,1
3157,1315,1
744,2807,1
2495,707,1
1554,2724,1
3926,3663,1
3926,2108,1
613,2703,1
3933,454,1
3023,1423,1
1936,743,1
3599,982,1
3599,2840,1
668,906,1
3406,2675,1
3635,2716,1
1910,671,1
3502,3021,1
2660,1600,1
3175,561,1
991,2562,1
991,2969,1
991,3295,1
991,521,1
111,546,1
1776,3626,1
1776,2755,1
1776,15,1
756,2108,1
756,24,1
756,1547,1
2995,15,1
2995,694,1
2604,12,1
2996,1547,1
3528,766,1
3539,2702,1
864,782,1
2572,1134,1
1323,454,1
1323,2840,1
1323,1177,1
19,2794,1
1493,2951,1
1071,2384,1
1071,671,1
1071,12,1
1343,178,1
1779,2359,1
1779,1600,1
1779,3083,1
1779,1725,1
1589,743,1
1322,1876,1
1322,580,1
1322,15,1
1503,743,1
2755,982,1
2755,2032,1
3197,2225,1
1412,2735,1
1412,1600,1
1412,501,1
3527,3927,1
2509,1600,1
3393,337,1
3931,3757,1
23,308,1
23,3607,1
2371,2819,1
182,743,1
2625,2015,1
2192,271,1
3468,3904,1
2733,2185,1
2835,1322,1
3861,1600,1
3026,1600,1
255,2194,1
255,185,1
2147,756,1
198,3626,1
198,406,1
3122,217,1
3122,3695,1
3952,982,1
3952,501,1
758,2638,1
1565,3641,1
2217,2171,1
261,2545,1
3641,1565,1
2926,2418,1
2926,3015,1
2926,3832,1
660,2724,1
624,148,1
1926,3666,1
33,1479,1
3684,934,1
938,3113,1
5,3381,1
3053,970,1
355,772,1
355,3414,1
2966,287,1
2966,1693,1
476,405,1
476,2798,1
608,3401,1
215,781,1
215,2723,1
215,477,1
215,1071,1
1126,781,1
1126,2840,1
1231,3238,1
1231,2648,1
1231,743,1
1634,2079,1
724,1929,1
542,1577,1
1389,272,1
203,3264,1
3605,3968,1
3876,601,1
2586,3728,1
3879,2675,1
3361,1720,1
3361,3626,1
1847,3626,1
1847,2931,1
3522,45,1
45,3522,1
45,426,1
254,3416,1
2537,501,1
2537,2019,1
2325,1074,1
2569,1761,1
2246,3571,1
2246,1756,1
3020,1600,1
2017,1905,1
1564,580,1
3863,1730,1
3863,372,1
3863,3847,1
2860,2671,1
2486,2914,1
3973,2234,1
284,15,1
284,672,1
523,743,1
2787,2404,1
589,743,1
589,1607,1
2532,346,1
3424,2840,1
2721,1120,1
2645,649,1
2645,2846,1
533,1600,1
2158,781,1
2853,2185,1
3419,3626,1
3419,20,1
3419,537,1
3225,743,1
1330,1600,1
502,3053,1
502,2995,1
2779,2985,1
2779,743,1
2779,3968,1
2779,1001,1
1506,3941,1
1942,3807,1
1916,3219,1
1145,335,1
3450,1600,1
194,2665,1
194,649,1
3114,1653,1
1331,3564,1
1331,2702,1
1817,2173,1
1115,743,1
1115,2409,1
2557,3132,1
2557,743,1
1807,470,1
1807,217,1
3766,2185,1
3816,1554,1
3816,3462,1
2081,2416,1
2081,3618,1
1049,982,1
1049,753,1
414,1938,1
1816,3737,1
3151,3450,1
3151,3435,1
3151,2866,1
3822,2185,1
1699,1996,1
1344,3804,1
1344,3835,1
3607,2665,1
3607,826,1
3607,2502,1
3259,331,1
766,2376,1
749,3083,1
749,425,1
3619,3941,1
726,3287,1
3693,1057,1
1408,2502,1
671,1821,1
671,3129,1
3832,2418,1
512,1071,1
1416,720,1
2679,2122,1
2679,1600,1
621,3481,1
1386,1010,1
1386,900,1
3848,376,1
3848,707,1
3848,217,1
3848,1905,1
1821,1315,1
1821,3479,1
1821,2734,1
1821,1906,1
2815,2668,1
2815,2339,1
3782,3478,1
2573,1315,1
2573,1071,1
911,468,1
911,3096,1
2478,10,1
3033,1315,1
1352,3216,1
1697,743,1
1031,1391,1
3489,1821,1
2925,1821,1
3941,1114,1
3941,1134,1
3941,1663,1
1488,561,1
1488,3539,1
580,2397,1
580,1322,1
580,3219,1
1318,2759,1
1354,9,1
1354,1457,1
1937,2786,1
2999,1543,1
2999,3854,1
2802,454,1
2293,465,1
109,1784,1
2726,3353,1
1968,2731,1
2892,3416,1
2026,2525,1
2026,3568,1
1492,743,1
1492,3219,1
1492,1600,1
2743,3752,1
158,15,1
158,561,1
3426,1400,1
326,2150,1
326,15,1
3291,688,1
2227,3400,1
293,2351,1
227,743,1
1429,1876,1
3227,2579,1
3227,3060,1
3227,1156,1
2448,743,1
1372,1612,1
1215,217,1
1215,2126,1
1425,561,1
1425,649,1
3762,184,1
3327,3021,1
579,3737,1
579,1754,1
3632,642,1
2746,1985,1
3899,870,1
1203,2391,1
1203,2656,1
2200,3626,1
3510,3410,1
382,428,1
382,2252,1
2689,2178,1
2689,1823,1
2689,2168,1
2689,3082,1
3713,252,1
3117,3563,1
958,2840,1
958,3834,1
958,287,1
958,804,1
958,1141,1
923,1776,1
1152,15,1
1152,965,1
2417,1796,1
2417,1315,1
2339,2815,1
2676,696,1
2676,12,1
696,2676,1
1156,1618,1
1156,3227,1
3251,3116,1
2014,2032,1
732,3053,1
914,3891,1
1655,1600,1
228,3542,1
2403,3116,1
2305,3534,1
2305,2418,1
655,1134,1
2980,115,1
3309,1612,1
3309,561,1
3107,2962,1
3107,2495,1
3565,743,1
2613,1222,1
3472,2082,1
3472,185,1
1054,2402,1
1122,561,1
1122,1600,1
2533,3105,1
2533,904,1
3780,3889,1
3780,3666,1
2107,1134,1
1569,531,1
1569,3468,1
1569,3116,1
2187,2074,1
562,1552,1
2781,707,1
3878,1600,1
3878,1220,1
3878,606,1
2852,2259,1
3074,2299,1
1773,2073,1
1872,1784,1
1526,3607,1
1526,3835,1
252,2822,1
252,649,1
252,2444,1
300,561,1
83,1600,1
3166,2199,1
3166,2376,1
884,707,1
3306,2979,1
458,1647,1
787,1392,1
787,2194,1
3661,20,1
966,3486,1
2643,707,1
2643,217,1
2643,1608,1
1967,2426,1
2393,1600,1
3036,1262,1
2974,3138,1
2974,3082,1
3726,3163,1
2018,2705,1
2265,308,1
24,2260,1
24,756,1
2400,2566,1
609,783,1
2316,2318,1
2316,3484,1
2302,3083,1
2653,3626,1
225,616,1
1394,1257,1
1394,2066,1
305,227,1
305,951,1
3714,2994,1
3451,2045,1
3544,3614,1
3544,2092,1
3544,3264,1
3544,1618,1
16,743,1
861,721,1
173,3419,1
2363,1257,1
2788,3922,1
1537,142,1
440,2524,1
3202,290,1
1092,2788,1
3149,1955,1
995,856,1
872,3618,1
3115,3626,1
3115,3406,1
3115,2437,1
3508,2059,1
327,2346,1
1574,3163,1
1976,217,1
3563,3819,1
2317,2740,1
302,2840,1
788,86,1
977,2327,1
3373,3667,1
3373,2958,1
3196,2565,1
2435,3564,1
2877,217,1
2877,3434,1
2877,707,1
1660,388,1
2878,3115,1
3123,3862,1
765,12,1
26,1427,1
2182,3737,1
2834,2467,1
2871,175,1
2871,1131,1
2871,731,1
2871,2717,1
1814,1589,1
3264,1103,1
2958,2204,1
3154,2082,1
466,2050,1
466,3179,1
2459,3327,1
1712,622,1
1712,1972,1
3846,320,1
769,315,1
98,2840,1
2753,3381,1
2753,560,1
1259,743,1
1185,2629,1
1197,1378,1
3304,1600,1
3304,419,1
3304,2656,1
3304,1220,1
3304,315,1
2109,15,1
1581,1250,1
3509,2066,1
3509,707,1
1571,2185,1
1123,2185,1
1123,2439,1
1123,1784,1
3372,743,1
2349,781,1
2349,743,1
2349,676,1
1137,1018,1
1137,10,1
3398,355,1
3398,217,1
1248,906,1
3936,3941,1
3466,249,1
3466,15,1
2167,2920,1
1287,707,1
808,707,1
798,3645,1
798,487,1
708,2461,1
3831,783,1
332,676,1
922,947,1
3105,2533,1
3105,296,1
269,400,1
2868,3736,1
843,308,1
843,2509,1
2869,15,1
3613,851,1
3613,2300,1
3549,2689,1
2588,2840,1
2588,3725,1
2398,773,1
3436,217,1
2286,1093,1
1838,2467,1
2053,319,1
2162,676,1
156,2082,1
150,207,1
2280,217,1
2280,1980,1
2280,2055,1
2608,1870,1
2608,3174,1
582,1134,1
3958,2789,1
772,2384,1
2717,2871,1
2351,3851,1
2351,743,1
3100,721,1
3126,2795,1
1848,2402,1
3445,743,1
3542,1636,1
3542,52,1
2052,3100,1
1160,3572,1
551,1443,1
2898,406,1
2912,1600,1
185,3804,1
185,1742,1
1617,2185,1
796,826,1
1453,385,1
2633,3618,1
3618,2734,1
3618,1749,1
3618,12,1
3618,3219,1
2304,3080,1
2304,3534,1
2865,1742,1
2196,1671,1
2196,1613,1
1292,1283,1
1292,2437,1
2824,2958,1
2055,416,1
1694,617,1
299,2308,1
2703,3413,1
789,3117,1
1036,1548,1
3504,1382,1
3504,3965,1
2287,1656,1
372,3863,1
3813,1482,1
2144,2871,1
2144,3687,1
2122,3548,1
3443,676,1
3443,3642,1
2362,2316,1
1995,2204,1
2971,2185,1
1720,3361,1
2102,2561,1
3750,2193,1
479,2963,1
3571,2246,1
1277,2914,1
1277,2822,1
2748,331,1
2279,3021,1
1827,1548,1
1487,1071,1
3103,853,1
205,1746,1
205,3848,1
3777,2205,1
855,2979,1
2392,3022,1
891,2978,1
760,2271,1
519,2055,1
553,914,1
553,3541,1
3707,2852,1
1898,3204,1
2614,1600,1
552,2185,1
1157,1749,1
1753,2130,1
2727,1776,1
3536,1033,1
1864,1505,1
282,3285,1
3922,3495,1
2992,182,1
2992,1125,1
2793,530,1
2793,217,1
2889,642,1
52,3542,1
52,3414,1
142,1537,1
1228,3764,1
2683,3388,1
742,1955,1
1278,1024,1
2807,1543,1
2487,1821,1
3376,2656,1
3110,255,1
2239,2995,1
418,180,1
1483,2636,1
2923,2867,1
2923,433,1
2923,1283,1
2923,902,1
2923,2020,1
258,2702,1
2131,1502,1
1567,781,1
1155,3171,1
2426,1135,1
493,3194,1
3649,3427,1
2896,3764,1
2896,2346,1
2268,594,1
2565,3538,1
2207,185,1
1229,3581,1
1229,906,1
3464,3725,1
3785,2300,1
3284,1305,1
1359,606,1
1882,3626,1
1702,853,1
1591,2112,1
3397,217,1
3640,2545,1
3096,1612,1
1117,182,1
1282,3627,1
3718,217,1
2729,1134,1
2729,3178,1
356,3287,1
138,2724,1
3409,2185,1
1205,217,1
3046,2082,1
3575,2908,1
402,1678,1
2738,428,1
3118,2402,1
1824,2651,1
1388,2798,1
1388,3626,1
328,3762,1
39,3412,1
3439,1323,1
1835,3389,1
997,3473,1
36,2826,1
1540,528,1
1540,3619,1
2849,783,1
1664,1600,1
1028,374,1
2885,707,1
2516,1134,1
2503,3053,1
2399,3941,1
367,2146,1
1149,1357,1
3133,2534,1
1433,676,1
3311,3626,1
351,2073,1
3318,2346,1
2841,785,1
2303,1315,1
2303,2238,1
680,178,1
32,294,1
570,1933,1
2987,1600,1
2864,1600,1
68,2210,1
2381,1600,1
2883,1547,1
2946,2507,1
3173,2840,1
2884,58,1
2514,2297,1
3043,3626,1
473,935,1
1377,743,1
427,3479,1
994,1716,1
1187,756,1
743,3219,1
743,1547,1
707,2088,1
707,3689,1
217,707,1
454,2423,1
454,178,1
3456,1784,1
781,3278,1
215,2723,1
2550,797,1
178,454,1
1134,2840,1
1134,3014,1
1134,3134,1
3027,743,1
2957,743,1
3780,743,1
15,3538,1
2517,743,1
883,3855,1
3183,406,1
1712,1859,1
1712,1600,1
1732,3847,1
3504,1382,1
1548,982,1
2671,3886,1
1391,743,1
1391,496,1
3970,3419,1
1143,1586,1
79,639,1
560,2871,1
315,3053,1
315,3654,1
2391,639,1
3498,406,1
2937,2869,1
1842,2346,1
1934,883,1
1866,639,1
1866,743,1
2727,1222,1
224,743,1
3609,743,1
2914,3134,1
3219,192,1
3219,10,1
2744,1642,1
1876,3889,1
2702,1315,1
951,2346,1
1289,561,1
3893,2840,1
1608,1541,1
861,721,1
2082,618,1
401,3014,1
1735,2454,1
2938,1600,1
2108,756,1
2488,3718,1
1958,253,1
3954,2524,1
3954,315,1
2564,3323,1
2840,781,1
2283,743,1
672,1703,1
676,3832,1
1301,1784,1
825,3134,1
3659,3737,1
3015,3216,1
3015,3144,1
3789,1315,1
776,217,1
3822,2185,1
3822,722,1
1179,1353,1
2222,2502,1
2871,2631,1
2418,1156,1
783,743,1
3416,3941,1
1863,3104,1
3941,3416,1
2612,441,1
441,2612,1
400,1870,1
3525,92,1
2351,743,1
3330,559,1
3753,707,1
3551,1703,1
3557,1220,1
3666,1830,1
3666,743,1
1801,284,1
227,743,1
105,3400,1
1412,501,1
594,565,1
3737,2346,1
3737,3659,1
406,289,1
3364,3941,1
2698,1773,1
205,2856,1
3227,3687,1
3968,189,1
3060,2946,1
2324,1866,1
3646,743,1
3249,2258,1
2196,2185,1
3564,561,1
3409,15,1
3400,2460,1
2073,1036,1
1752,3116,1
3854,2020,1
3725,3381,1
308,1203,1
1414,3972,1
3972,1414,1
326,15,1
670,1731,1
2774,2113,1
399,554,1
2270,217,1
3,528,1
1865,2525,1
3039,743,1
1574,738,1
1147,2656,1
1018,530,1
1823,2066,1
430,2525,1
1156,2418,1
3446,2779,1
1440,3941,1
991,854,1
3185,944,1
3135,3848,1
1157,2341,1
189,3968,1
853,1071,1
367,2698,1
3646,2418,1
2418,3646,1
3219,33,1
1870,400,1
3116,315,1
2346,694,1
2346,217,1
1964,1600,1
743,921,1
743,3304,1
743,3543,1
3227,3687,1
3216,1121,1
1965,1600,1
217,2877,1
217,2066,1
2702,477,1
2877,217,1
2622,3366,1
783,743,1
1791,406,1
3868,1600,1
2914,2450,1
3138,2346,1
951,781,1
753,3923,1
3923,753,1
3572,781,1
391,1321,1
2237,1600,1
2840,781,1
2718,2260,1
3909,1071,1
3027,743,1
2613,2400,1
1830,3498,1
1866,707,1
3605,2191,1
3654,743,1
2822,3791,1
3937,2354,1
694,2346,1
836,1600,1
3660,1829,1
1543,3626,1
2170,1600,1
2454,1735,1
1589,3626,1
1703,2108,1
2698,3862,1
3835,1817,1
2508,2248,1
3863,3417,1
1898,1038,1
2815,1853,1
3103,1250,1
1279,3626,1
3416,3941,1
565,3626,1
3473,2967,1
3144,3015,1
351,2073,1
1451,3285,1
1823,707,1
2088,2274,1
1165,2015,1
1215,2174,1
3968,3116,1
3655,2538,1
1504,3216,1
3640,2461,1
3780,743,1
3780,2082,1
3137,3849,1
3137,3548,1
3137,3118,1
3848,3607,1
3848,2513,1
2150,746,1
2724,58,1
178,454,1
178,2529,1
422,2765,1
422,2168,1
1419,1231,1
3285,2702,1
2450,3116,1
2450,2668,1
707,746,1
707,2308,1
707,2840,1
3096,2353,1
2082,1888,1
1362,2666,1
3568,630,1
796,1865,1
2354,1612,1
1612,1378,1
471,1600,1
1910,537,1
2131,2466,1
1600,315,1
1600,743,1
1600,783,1
743,1600,1
743,1412,1
743,1853,1
743,1259,1
743,2448,1
743,2349,1
743,1239,1
743,3136,1
743,3116,1
743,3666,1
3227,1600,1
2734,1600,1
2734,2617,1
3304,743,1
783,1600,1
783,743,1
783,1220,1
2291,1600,1
2400,3219,1
2377,1784,1
3666,743,1
3666,2449,1
1442,1600,1
3232,743,1
1305,1600,1
785,3873,1
894,1600,1
2912,1600,1
1920,1600,1
314,1600,1
906,3052,1
906,3791,1
624,1955,1
2817,1203,1
2817,179,1
1342,2836,1
2502,2444,1
2502,3718,1
308,1009,1
308,2061,1
308,1139,1
308,3348,1
308,2794,1
308,1400,1
308,1815,1
308,1866,1
308,2558,1
308,252,1
308,217,1
1257,2502,1
3330,1431,1
3330,19,1
746,3666,1
746,1866,1
676,1362,1
676,1134,1
676,3014,1
2341,1362,1
630,3568,1
249,1749,1
1400,2176,1
3019,2308,1
2315,3093,1
2315,3801,1
2168,787,1
2168,339,1
2168,422,1
2226,2155,1
2604,3443,1
3791,906,1
3886,906,1
3886,3528,1
2696,1600,1
790,2502,1
2427,906,1
3681,1134,1
3681,743,1
2107,1134,1
1784,1134,1
1784,707,1
1784,2696,1
561,3014,1
425,790,1
784,790,1
3621,2308,1
560,308,1
560,1910,1
560,1400,1
2376,649,1
201,3414,1
1866,3414,1
1866,308,1
1866,217,1
1866,1116,1
597,3666,1
1853,743,1
1853,2007,1
3116,783,1
820,2354,1
554,3534,1
554,3437,1
3534,554,1
1039,1551,1
2525,3285,1
2525,2150,1
3085,565,1
1254,2678,1
1254,19,1
3500,2502,1
3718,2502,1
3579,3730,1
1048,501,1
1315,2177,1
2494,2150,1
495,1995,1
3382,606,1
12,1075,1
1075,12,1
2665,700,1
583,1548,1
565,756,1
2364,1116,1
1217,3207,1
1217,2435,1
1217,743,1
2308,217,1
3163,3426,1
3426,3163,1
3426,2177,1
2524,743,1
3968,743,1
1706,2524,1
2410,3772,1
315,743,1
3014,1168,1
3014,3035,1
3014,1866,1
2185,3014,1
3035,3014,1
3416,1443,1
2794,746,1
2794,561,1
3498,2665,1
3498,2045,1
3970,2665,1
185,1222,1
1222,1079,1
1677,1222,1
1614,1222,1
1614,3626,1
588,1784,1
2416,1784,1
1547,3538,1
1331,2702,1
1331,2688,1
2688,1331,1
1838,308,1
1815,308,1
335,203,1
335,179,1
3772,262,1
180,308,1
2467,308,1
1220,308,1
856,308,1
546,1015,1
1082,1225,1
2439,1792,1
302,560,1
230,2979,1
2032,3851,1
3851,2032,1
2045,2032,1
2045,3052,1
1262,2032,1
3311,58,1
2546,58,1
2858,2026,1
699,560,1
2753,560,1
1084,560,1
1084,1866,1
914,560,1
2955,3584,1
11,323,1
1367,743,1
2349,743,1
2448,743,1
49,743,1
3680,743,1
1505,743,1
3565,743,1
718,743,1
3698,743,1
73,743,1
3463,743,1
2289,743,1
1941,743,1
2914,3564,1
252,2049,1
252,2308,1
2049,252,1
291,79,1
1401,2525,1
840,1796,1
537,1866,1
798,2391,1
798,3568,1
339,2168,1
1457,1933,1
1752,3548,1
3010,10,1
1830,3416,1
2155,179,1
3417,3889,1
2449,3666,1
620,1220,1
2504,3817,1
2504,3187,1
3941,1866,1
2375,901,1
1248,500,1
331,901,1
2672,486,1
3518,2308,1
3518,3946,1
993,1731,1
953,2308,1
19,1254,1
528,1071,1
3893,1548,1
3238,1231,1
3795,3413,1
777,796,1
2177,2438,1
1796,2150,1
3973,2150,1
3875,2150,1
1445,2150,1
2488,2150,1
3946,3518,1
3219,2199,1
3219,2400,1
3660,731,1
2402,642,1
2402,699,1
2402,3118,1
642,2402,1
1933,2402,1
3118,2402,1
2333,3642,1
3580,783,1
2359,2678,1
3390,2450,1
854,3568,1
217,707,1
1391,783,1
3185,3828,1
2958,1784,1
3086,2825,1
3406,2668,1
700,2665,1
756,1134,1
2225,875,1
486,2781,1
1151,3626,1
1122,2082,1
194,2082,1
3140,2082,1
1350,2082,1
3568,2026,1
2346,694,1
2019,982,1
2774,540,1
3927,3527,1
2914,2784,1
1134,796,1
3527,3927,1
489,1991,1
1134,2439,1
1600,3304,1
3640,2774,1
221,3626,1
3056,1345,1
707,2082,1
707,217,1
707,2038,1
707,2927,1
707,821,1
970,1489,1
364,2254,1
3816,2525,1
3473,2967,1
813,1437,1
2096,2260,1
2096,958,1
1437,813,1
3564,2119,1
2108,756,1
2168,2037,1
867,1742,1
867,1400,1
2183,3430,1
1309,104,1
2180,2702,1
2784,2177,1
743,1600,1
743,1568,1
743,2914,1
743,2011,1
743,3626,1
1853,308,1
1853,781,1
1853,783,1
781,2840,1
2579,3219,1
2579,2735,1
517,2731,1
2360,707,1
2360,810,1
1152,1406,1
776,63,1
3626,1776,1
3626,221,1
3626,1547,1
3626,1600,1
2828,3941,1
3463,743,1
1081,3498,1
217,707,1
217,1967,1
217,2082,1
2449,2502,1
2449,3854,1
2525,2656,1
2525,3816,1
873,3451,1
873,2108,1
3348,79,1
2423,3605,1
1749,3295,1
1183,308,1
3238,1600,1
1705,2524,1
992,1055,1
3968,189,1
3968,743,1
2610,1548,1
58,3285,1
1968,3170,1
2305,1600,1
3053,970,1
2270,308,1
561,1134,1
561,2665,1
2444,2962,1
3346,2145,1
3216,1121,1
3216,1352,1
3216,2656,1
1823,3735,1
1823,1147,1
3735,1823,1
1638,2444,1
3538,2896,1
2346,2842,1
2346,694,1
3219,99,1
3219,192,1
1534,108,1
1534,2518,1
560,252,1
2045,3185,1
3614,3014,1
3015,1600,1
1866,1400,1
1201,781,1
2082,3666,1
2082,3116,1
2082,1784,1
2082,1902,1
1010,1457,1
2666,2564,1
3616,3772,1
1165,565,1
1703,2365,1
3863,1612,1
3019,1431,1
1431,3019,1
594,2931,1
1590,2932,1
918,802,1
918,261,1
3317,2518,1
272,2026,1
3285,3544,1
3450,1600,1
2927,3730,1
1678,2502,1
1865,2082,1
1865,1365,1
790,441,1
1314,1784,1
1156,743,1
3097,1814,1
1958,756,1
1387,2995,1
441,790,1
2225,3330,1
430,10,1
2177,2784,1
2019,3626,1
2019,2185,1
2019,3542,1
2507,695,1
651,2840,1
331,3400,1
1955,416,1
3847,1732,1
2623,2631,1
3565,743,1
1090,560,1
3323,2877,1
2283,3929,1
3174,2795,1
2417,1315,1
3877,1318,1
1730,2002,1
1730,1606,1
1607,2779,1
3937,2931,1
3730,2927,1
3831,1391,1
2496,2397,1
3182,3626,1
1902,2082,1
252,560,1
2938,1600,1
3893,1548,1
2478,10,1
1814,3097,1
3689,895,1
1186,1760,1
2454,1735,1
3215,515,1
1712,2734,1
1588,743,1
3892,185,1
991,1799,1
991,1752,1
749,3083,1
2613,3626,1
1807,982,1
3904,108,1
308,1186,1
308,991,1
308,1902,1
2259,179,1
2671,1600,1
1776,3626,1
2400,3723,1
1975,2061,1
2061,1975,1
2014,2047,1
245,3568,1
2152,722,1
3666,3304,1
3666,2481,1
3666,2082,1
2071,3304,1
2822,308,1
2822,3791,1
2744,2621,1
1022,3036,1
1457,1010,1
1173,416,1
2526,2932,1
1002,2082,1
3791,2822,1
2656,1866,1
2656,1134,1
2038,707,1
2217,217,1
1612,2185,1
1612,2995,1
3051,1600,1
2472,3535,1
2985,1186,1
3400,22,1
1565,3641,1
2125,1877,1
672,2088,1
2896,3538,1
1503,1895,1
591,1638,1
1784,1084,1
1529,3626,1
3430,2183,1
921,743,1
1195,1835,1
2995,60,1
2341,3626,1
1727,2045,1
1532,3242,1
783,743,1
2425,854,1
2914,930,1
104,2020,1
3762,3626,1
1647,3626,1
1391,743,1
2999,17,1
2088,2274,1
1512,1703,1
3686,3626,1
3116,2082,1
1859,2905,1
2910,2304,1
142,981,1
644,2185,1
2539,3285,1
1554,988,1
134,2753,1
2158,781,1
2287,781,1
352,217,1
297,696,1
3039,743,1
2446,2995,1
3327,1905,1
314,217,1
2811,2344,1
3572,2840,1
2723,400,1
2888,3642,1
3408,694,1
1179,694,1
3131,2502,1
3373,3626,1
3144,3015,1
1600,2418,1
743,783,1
743,1853,1
982,3626,1
720,494,1
1705,2291,1
3779,251,1
3483,2247,1
2247,3483,1
217,707,1
221,3626,1
2491,252,1
420,2840,1
783,3495,1
3027,743,1
918,982,1
787,2168,1
3737,2665,1
3053,970,1
700,1709,1
700,3498,1
1612,15,1
15,1612,1
15,22,1
2354,3941,1
1779,3083,1
3356,3377,1
756,2108,1
973,1217,1
3170,1968,1
991,1732,1
991,2774,1
3498,700,1
3103,1250,1
770,308,1
1238,699,1
1379,783,1
3085,756,1
96,2871,1
2185,3626,1
1279,3626,1
2096,1612,1
234,2971,1
915,3626,1
972,3508,1
1788,1134,1
286,3626,1
104,630,1
22,3687,1
1143,1569,1
2444,707,1
2665,308,1
919,743,1
3493,2899,1
697,3564,1
3159,530,1
1434,32,1
2437,2840,1
2437,817,1
2017,981,1
3166,52,1
1853,2017,1
1201,781,1
2213,217,1
3854,3285,1
840,3642,1
1807,1968,1
1084,1784,1
3626,2298,1
1382,2346,1
44,2346,1
79,3010,1
921,743,1
3893,1548,1
1401,1786,1
2579,3219,1
1958,2376,1
3534,554,1
1856,3223,1
2019,626,1
2614,2376,1
1079,454,1
561,2914,1
2846,699,1
1722,743,1
676,2904,1
699,3576,1
2727,1222,1
80,1681,1
530,2565,1
308,262,1
2507,3247,1
3541,25,1
2787,3626,1
367,2698,1
743,783,1
1656,781,1
3965,1600,1
2924,2351,1
2376,1958,1
3654,2346,1
12,707,1
2168,2037,1
471,3626,1
554,3534,1
1608,551,1
3826,790,1
1186,2840,1
2270,1689,1
3750,810,1
27,3941,1
142,981,1
981,142,1
1569,1143,1
1638,3626,1
951,2073,1
2291,2400,1
1776,2019,1
1301,1784,1
2979,1853,1
1170,2979,1
2108,756,1
1827,3214,1
991,840,1
991,2467,1
1705,2524,1
1271,2185,1
2360,2445,1
2905,1859,1
2,966,1
1123,2185,1
3053,970,1
1678,2731,1
3505,2356,1
20,252,1
1563,2185,1
1605,1866,0
1299,1136,0
2508,3950,0
1644,560,0
568,3498,0
568,3285,0
3206,1559,0
2004,630,0
649,1866,0
3330,559,0
3330,2763,0
3330,3524,0
3010,561,0
3564,700,0
3564,724,0
3564,3804,0
3564,2840,0
3564,2579,0
630,3564,0
1923,560,0
1923,1866,0
2519,3014,0
606,3524,0
1865,2763,0
1865,1101,0
1784,1084,0
3348,561,0
3348,2798,0
3030,3568,0
3030,2558,0
3030,53,0
2917,3624,0
495,3622,0
1431,466,0
3730,2668,0
272,2458,0
2402,2741,0
599,630,0
795,2656,0
743,3216,0
743,2289,0
2177,347,0
2020,3262,0
1866,2713,0
1219,358,0
2838,2838,0
3568,3030,0
3568,2798,0
3540,2176,0
2160,2656,0
2226,1754,0
992,3826,0
3854,1020,0
1077,2531,0
2558,3030,0
2502,1134,0
1283,2402,0
537,561,0
3178,1773,0
1134,2781,0
1101,1865,0
1101,1345,0
1101,3025,0
1101,2784,0
1101,2391,0
1101,586,0
820,3956,0
820,1162,0
3645,630,0
2656,3083,0
2656,561,0
2031,1101,0
506,649,0
1400,2531,0
669,2585,0
2269,561,0
2525,3176,0
2525,561,0
2525,3570,0
435,1249,0
3080,1681,0
906,2444,0
1020,3854,0
2777,856,0
1754,2659,0
699,3576,0
699,3426,0
2475,3137,0
3199,3137,0
561,2656,0
561,2763,0
1391,2289,0
1391,3426,0
1886,1344,0
602,3137,0
602,616,0
3858,2959,0
3160,2665,0
3160,1078,0
3886,2735,0
384,649,0
1766,2822,0
781,2840,0
1706,1865,0
3916,447,0
3916,820,0
3413,2941,0
2763,102,0
2763,2665,0
2763,1865,0
2763,1784,0
1608,1541,0
865,3470,0
1742,2865,0
534,721,0
1966,3030,0
1966,1141,0
1749,1220,0
1320,426,0
2390,426,0
1133,2678,0
3844,1717,0
186,1452,0
1289,939,0
2168,562,0
430,1134,0
2675,2444,0
2152,1256,0
3025,560,0
1090,2176,0
1530,3737,0
2076,746,0
2678,3160,0
2678,3285,0
2678,2176,0
2678,1133,0
2037,653,0
3625,1785,0
1192,561,0
2730,864,0
